AQI Median,O3 AQI,PM2.5 AQI,Traffic pollution,Area burned
7.75687777778,12.3758666667,1.67751111111,0.0,0.0
2.92616666667,11.493,5.30486666667,0.0,1.05533333333
0.919555555556,5.54002222222,13.4127555556,0.921444444444,0.149155555556
10.2945555556,0.0,3.32322222222,5.40255555556,0.0
9.08466666667,9.776,11.9183333333,7.50726666667,0.0
7.4758,1.02566666667,8.00701111111,2.68733333333,0.0
12.4148888889,14.9593333333,0.0,9.27533333333,8.958
6.0303,6.53955555556,0.0765555555556,7.68528571429,0.0
7.75687777778,12.3758666667,1.67751111111,0.0,0.0
2.92616666667,11.493,5.30486666667,0.0,1.05533333333
0.919555555556,5.54002222222,13.4127555556,0.921444444444,0.149155555556
3.02773333333,0.0,0.0,2.223,0.0
4.9365,6.07094444444,0.0,0.0136666666667,0.0
0.0,61.1549444444,0.0,0.0,0.0
0.0,86.4558333333,0.0,0.0,0.0
1.27791111111,0.647,0.0,0.0,0.0
3.02773333333,0.0,0.0,2.223,0.0
4.9365,6.07094444444,0.0,0.0136666666667,0.0
11.3374444444,51.6326666667,0.0,0.0,0.0
33.2002222222,40.14975,26.89,0.0,0.0
17.2809111111,10.8942222222,0.280444444444,2.42066666667,0.0
7.01466666667,48.6805777778,2.48,24.936,3.55906666667
2.7445,0.4816,0.0,0.0,0.0
47.4481587302,15.5855555556,0.0,0.0,0.0
19.5936777778,18.5032,4.13777777778,0.0,0.0
16.5553333333,11.4946,8.1732,0.0,4.158
2.7445,0.4816,0.0,0.0,0.0
47.4481587302,15.5855555556,0.0,0.0,0.0
19.5936777778,18.5032,4.13777777778,0.0,0.0
16.5553333333,11.4946,8.1732,0.0,4.158
299.397,160.619966667,0.0,0.0,0.0
125.334633333,25.655,0.0,4.93433333333,0.0
94.7024666667,3.65674444444,34.1533333333,7.001,0.0
2.7445,0.4816,0.0,0.0,0.0
47.4481587302,15.5855555556,0.0,0.0,0.0
19.5936777778,18.5032,4.13777777778,0.0,0.0
16.5553333333,11.4946,8.1732,0.0,4.158
1.183,0.0,0.0,0.0,0.0
0.815333333333,0.0,0.0,0.0,0.0
7.43488888889,0.215555555556,3.02033333333,0.0,0.0
11.4593333333,0.0,10.6673333333,0.0,0.0
19.9891111111,0.0,2.93166666667,0.0,0.0
11.6066666667,0.0,0.0,0.0,0.0
1.57666666667,0.0,0.0,0.0,0.0
11.6066666667,0.0,0.0,0.0,0.0
1.57666666667,0.0,0.0,0.0,0.0
7.40962222222,9.4854,0.0,243.990514286,0.0
64.0588666667,57.7075,26.89,325.651369841,0.0
5.181,30.2848888889,5.056,11.978,0.0
11.8275555556,50.1434444444,1.816,16.0713333333,0.0
1.74633333333,5.49814444444,0.805666666667,0.0,0.0
0.608380952381,6.94851111111,1.79866666667,2.10933333333,0.0
6.2654,25.4539444444,0.62,1.90488888889,0.0
9.90455555556,27.8299888889,0.906,5.67511111111,0.0
118.968,193.722088889,0.0,0.0,0.0
0.521666666667,6.18716666667,7.16,0.0,0.0
12.7777698413,24.7361444444,0.0,0.0,0.0
1.74633333333,5.49814444444,0.805666666667,0.0,0.0
0.608380952381,6.94851111111,1.79866666667,2.10933333333,0.0
6.2654,25.4539444444,0.62,1.90488888889,0.0
9.90455555556,27.8299888889,0.906,5.67511111111,0.0
0.0,5.47204444444,5.49433333333,0.0,0.0
0.0,11.9782777778,0.0,0.0,0.0
1.82566666667,17.7167555556,5.34955555556,25.6326666667,0.0
6.6805,17.9736666667,0.0,1.618,0.0
1.1,6.62746666667,0.0,2.66466666667,0.0
5.3986,2.76597460317,0.0,0.0,0.0
1.82566666667,17.7167555556,5.34955555556,25.6326666667,0.0
6.6805,17.9736666667,0.0,1.618,0.0
1.1,6.62746666667,0.0,2.66466666667,0.0
5.3986,2.76597460317,0.0,0.0,0.0
2.192,4.88677777778,0.0,0.0,0.0
1.365,20.3166111111,5.572,0.0,0.0
0.384111111111,3.23911111111,1.83,1.03633333333,0.0
5.472,5.36611111111,1.28633333333,2.69311111111,0.665333333333
6.13666666667,1.389,6.00928888889,12.6187777778,0.0
8.00262222222,7.971,9.22733333333,1.27933333333,0.0
11.0782222222,9.88411111111,5.52048888889,1.47011111111,0.0
29.1874444444,18.4025555556,10.881,0.0,0.0
2.26586825397,2.57364444444,1.5864,0.0,0.0
5.5331,3.08753333333,24.964,0.0,0.0
0.130422222222,7.81563333333,4.2455,0.428533333333,0.0
9.43708888889,12.4500555556,5.50211111111,0.0,0.0
2.26586825397,2.57364444444,1.5864,0.0,0.0
5.5331,3.08753333333,24.964,0.0,0.0
0.130422222222,7.81563333333,4.2455,0.428533333333,0.0
9.43708888889,12.4500555556,5.50211111111,0.0,0.0
3.31066666667,1.84222222222,8.32716666667,0.894555555556,0.0
9.36206666667,15.1191111111,14.4530444444,3.7156,0.0
23.6185333333,1.395,4.6435,6.95966666667,0.0
19.9260952381,0.954,1.802,2.67933333333,0.0
2.26586825397,2.57364444444,1.5864,0.0,0.0
5.5331,3.08753333333,24.964,0.0,0.0
0.130422222222,7.81563333333,4.2455,0.428533333333,0.0
9.43708888889,12.4500555556,5.50211111111,0.0,0.0
4.85044444444,8.97911111111,1.058,0.0,3.947
26.0286111111,7.64338888889,0.0,0.0,0.0
2.56986666667,0.682888888889,1.18388888889,0.0,2.94033333333
3.372,1.45833333333,1.666,0.0,0.4
4.85044444444,8.97911111111,1.058,0.0,3.947
26.0286111111,7.64338888889,0.0,0.0,0.0
2.56986666667,0.682888888889,1.18388888889,0.0,2.94033333333
3.372,1.45833333333,1.666,0.0,0.4
0.452866666667,0.0,0.0,9.28337777778,0.0
8.88666666667,0.0,6.93855555556,2.70088888889,0.0
0.0866666666667,0.0,0.1685,0.742,0.0
4.4456,3.959,2.4535,1.61755555556,0.0
8.88666666667,0.0,6.93855555556,2.70088888889,0.0
0.0866666666667,0.0,0.1685,0.742,0.0
4.4456,3.959,2.4535,1.61755555556,0.0
0.232333333333,2.737,0.0,0.440666666667,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.629688888889,0.0
0.232333333333,2.737,0.0,0.440666666667,0.0
47.988,67.442,0.0,0.0,0.0
5.026,19.7623333333,11.2786666667,51.1820444444,0.0
0.0,44.0682222222,0.0,58.1272888889,0.0
1.26788888889,2.99644444444,5.945,16.5747777778,0.0
1.05866666667,18.5093333333,0.0,17.7396,0.0
0.283111111111,4.0405,0.0,15.1663111111,0.0
2.24983333333,3.0905,0.0,1.94764444444,1.60133333333
1.26788888889,2.99644444444,5.945,16.5747777778,0.0
1.05866666667,18.5093333333,0.0,17.7396,0.0
0.283111111111,4.0405,0.0,15.1663111111,0.0
2.24983333333,3.0905,0.0,1.94764444444,1.60133333333
0.304094444444,2.4628,0.0,2.06155555556,0.0
7.86027777778,2.09388888889,0.0306666666667,9.29533333333,5.24866666667
0.632422222222,0.505466666667,0.0,1.14453333333,0.437333333333
3.67611111111,0.869333333333,0.0886666666667,2.80455555556,1.75411111111
29.9582,0.0,1.666,7.343,0.0
29.8434761905,3.60883333333,6.60933333333,1.23844444444,0.0
0.304094444444,2.4628,0.0,2.06155555556,0.0
7.86027777778,2.09388888889,0.0306666666667,9.29533333333,5.24866666667
0.632422222222,0.505466666667,0.0,1.14453333333,0.437333333333
3.67611111111,0.869333333333,0.0886666666667,2.80455555556,1.75411111111
2.08122222222,0.0,0.0,0.0,0.0
6.534,0.0,11.2582666667,1.13138888889,0.0
3.76144444444,0.0,1.41466666667,0.592,0.0
0.441666666667,0.0,8.01771428571,0.0,0.0
6.534,0.0,11.2582666667,1.13138888889,0.0
3.76144444444,0.0,1.41466666667,0.592,0.0
0.441666666667,0.0,8.01771428571,0.0,0.0
19.0293333333,5.6366,0.0,39.0233555556,0.0
3.46144444444,3.43377777778,0.0,1.735,0.0
10.84,4.96194444444,0.0,0.0,0.0
59.6960111111,0.0,33.0903333333,21.3926666667,0.0
18.8842333333,0.0,54.1335555556,0.0,0.0
5.65753333333,0.0,0.879777777778,1.33822222222,0.0
7.65115555556,0.0,1.63438095238,0.0,0.0
4.43527777778,0.0,4.94292222222,4.19455555556,0.0
1.1305,0.0,8.5125,4.19666666667,0.0
1.63855555556,0.0,5.66686666667,0.387133333333,0.0
4.81011111111,4.28916666667,0.239722222222,0.0,0.0
4.43527777778,0.0,4.94292222222,4.19455555556,0.0
1.1305,0.0,8.5125,4.19666666667,0.0
1.63855555556,0.0,5.66686666667,0.387133333333,0.0
4.81011111111,4.28916666667,0.239722222222,0.0,0.0
3.31344444444,4.238,6.30493333333,0.0,0.0
7.56506666667,0.0,0.0,1.82044444444,0.0
3.72622222222,0.0,0.263777777778,0.861333333333,0.0
0.228,0.0,0.0,0.0,0.0
4.43527777778,0.0,4.94292222222,4.19455555556,0.0
1.1305,0.0,8.5125,4.19666666667,0.0
1.63855555556,0.0,5.66686666667,0.387133333333,0.0
4.81011111111,4.28916666667,0.239722222222,0.0,0.0
3.26533333333,3.36866666667,3.577,0.0,19.0173333333
8.16344444444,4.39158888889,0.0,1.749,0.0
4.65164444444,9.32086666667,2.56588888889,0.0,0.0
0.864755555556,1.97816666667,1.007,0.0,0.0
2.15511111111,1.55266666667,6.22424444444,0.0,0.539777777778
8.16344444444,4.39158888889,0.0,1.749,0.0
4.65164444444,9.32086666667,2.56588888889,0.0,0.0
0.864755555556,1.97816666667,1.007,0.0,0.0
5.12646666667,23.9059333333,0.0,0.7584,0.0
5.71633333333,6.54393333333,0.0,54.2199444444,0.0
4.326,2.55866666667,0.576333333333,5.34772222222,0.0
6.50616666667,2.47033333333,0.0,6.77111111111,0.0
3.76433333333,1.34566666667,3.92044444444,1.73516666667,0.0
2.06087777778,0.290111111111,0.344,1.99166666667,0.0
3.84355555556,0.615555555556,1.45733333333,0.820888888889,0.0
1.54816666667,4.62127777778,1.11398412698,3.38944444444,0.0
3.76433333333,1.34566666667,3.92044444444,1.73516666667,0.0
2.06087777778,0.290111111111,0.344,1.99166666667,0.0
3.84355555556,0.615555555556,1.45733333333,0.820888888889,0.0
11.9013888889,0.858111111111,0.0,0.0866666666667,0.0
35.0203333333,18.6076666667,4.37788888889,13.7916666667,0.0
6.356,0.042,0.0,2.0462,0.0
33.626247619,3.82848888889,0.0,2.49977777778,1.76633333333
1.54816666667,4.62127777778,1.11398412698,3.38944444444,0.0
3.76433333333,1.34566666667,3.92044444444,1.73516666667,0.0
2.06087777778,0.290111111111,0.344,1.99166666667,0.0
3.84355555556,0.615555555556,1.45733333333,0.820888888889,0.0
10.480968254,14.0702222222,7.688,0.576166666667,0.0
11.3566666667,0.335111111111,9.25183333333,23.3514555556,0.0
3.232,16.4101333333,7.7604,6.22111111111,6.93933333333
32.1682777778,6.78277777778,13.7048888889,6.1092,6.55377777778
4.01551111111,2.45871111111,8.18255555556,14.2812222222,1.417
2.19586666667,8.97342727273,5.08266060606,10.6097111111,0.538895238095
1.2022,3.58303333333,4.28916666667,1.55104444444,0.623111111111
2.15844444444,4.67422222222,6.58186666667,2.79002222222,2.4378
4.01551111111,2.45871111111,8.18255555556,14.2812222222,1.417
2.19586666667,8.97342727273,5.08266060606,10.6097111111,0.538895238095
1.2022,3.58303333333,4.28916666667,1.55104444444,0.623111111111
2.15844444444,4.67422222222,6.58186666667,2.79002222222,2.4378
2.93466666667,13.2381666667,3.1975,7.75355555556,0.0
0.2215,2.83622222222,5.59233333333,6.733,3.354
4.70383333333,3.85933333333,2.25888888889,6.52938888889,0.0
1.70927777778,1.97397777778,0.0,0.733888888889,0.0
4.01551111111,2.45871111111,8.18255555556,14.2812222222,1.417
2.19586666667,8.97342727273,5.08266060606,10.6097111111,0.538895238095
1.2022,3.58303333333,4.28916666667,1.55104444444,0.623111111111
2.15844444444,4.67422222222,6.58186666667,2.79002222222,2.4378
12.9544777778,2.9935,0.0,0.0,0.0
3.26116666667,0.602166666667,0.0,0.0,0.0
2.52833333333,3.46913333333,0.558666666667,0.0,0.0
7.64423333333,4.93961111111,0.241444444445,0.0,0.0
8.52884444444,16.5839333333,1.96946666667,2.25733333333,0.0
4.018,20.3947444444,0.0,1.83733333333,0.0
4.38697777778,10.4677222222,0.0,3.46733333333,0.0
1.85033333333,3.83233333333,0.0,0.941333333333,0.0
0.833333333333,0.185333333333,0.775119047619,1.10933333333,0.0
4.38697777778,10.4677222222,0.0,3.46733333333,0.0
0.0,1.00277777778,2.29922222222,0.0758888888889,0.0
1.85033333333,3.83233333333,0.0,0.941333333333,0.0
1.85688888889,5.625,1.19444444444,7.08177777778,0.0
22.544,0.0,10.501,1.6825,0.0
30.4224444444,2.76955555556,0.0,3.538,0.0
34.2293333333,11.7564444444,5.97666666667,2.51166666667,0.0
0.833333333333,0.185333333333,0.775119047619,1.10933333333,0.0
4.38697777778,10.4677222222,0.0,3.46733333333,0.0
0.0,1.00277777778,2.29922222222,0.0758888888889,0.0
1.85033333333,3.83233333333,0.0,0.941333333333,0.0
16.8137777778,0.175555555556,3.73677777778,15.1760777778,0.0
10.1184444444,10.7153333333,2.626,52.6253333333,0.0
15.9813555556,0.531333333333,0.638833333333,18.5053333333,0.0
35.6836,10.7734444444,2.86188888889,87.0170444444,2.259
0.0226666666667,2.10853492063,0.6455,10.3815555556,0.115888888889
2.17666666667,10.1761777778,4.5140962963,2.914,0.460444444444
0.1915,3.59011111111,2.40872222222,19.3726111111,0.705333333333
5.5905,0.395288888889,5.5862,3.21733333333,0.607666666667
0.0226666666667,2.10853492063,0.6455,10.3815555556,0.115888888889
2.17666666667,10.1761777778,4.5140962963,2.914,0.460444444444
0.1915,3.59011111111,2.40872222222,19.3726111111,0.705333333333
5.5905,0.395288888889,5.5862,3.21733333333,0.607666666667
1.82688888889,10.4629444444,7.02544444444,0.0,0.0
1.34533333333,6.06866666667,18.7281777778,0.457555555556,0.0
4.80477777778,3.29933333333,3.118,6.90266666667,0.0
15.8173333333,2.63168253968,1.55333333333,17.3342222222,0.847333333333
0.0226666666667,2.10853492063,0.6455,10.3815555556,0.115888888889
2.17666666667,10.1761777778,4.5140962963,2.914,0.460444444444
0.1915,3.59011111111,2.40872222222,19.3726111111,0.705333333333
5.5905,0.395288888889,5.5862,3.21733333333,0.607666666667
0.0,25.4797777778,3.60655555556,11.6209333333,0.0
0.0,26.5998888889,6.71533333333,0.0,0.0
0.0,0.0,3.20333333333,0.580666666667,0.0
0.0,0.247555555556,9.01177777778,0.0,0.0
0.0,5.742,1.60938888889,0.816666666667,0.0
0.0,9.31488888889,6.90383333333,0.0,0.0
0.0,3.81866666667,0.193777777778,0.0,0.0
0.0,0.291333333333,4.15622222222,1.31933333333,0.0
0.0,5.742,1.60938888889,0.816666666667,0.0
0.0,9.31488888889,6.90383333333,0.0,0.0
0.0,3.81866666667,0.193777777778,0.0,0.0
0.0,0.291333333333,4.15622222222,1.31933333333,0.0
0.0,0.765666666667,16.2072222222,1.8628,0.0
4.9570952381,4.93133333333,3.572,0.0,0.0
1.72933333333,0.514,0.0,0.685666666667,0.0
1.72933333333,2.44244444444,0.0,0.810666666667,0.0
0.0,5.742,1.60938888889,0.816666666667,0.0
0.0,9.31488888889,6.90383333333,0.0,0.0
0.0,3.81866666667,0.193777777778,0.0,0.0
0.0,0.291333333333,4.15622222222,1.31933333333,0.0
7.55246666667,10.5965222222,3.48685714286,20.7195333333,0.0
7.72288888889,11.6644,3.08933333333,20.5130555556,0.0
5.236,20.4987555556,6.46613333333,4.95615555556,0.0
1.2095,29.8203555556,15.0323333333,50.3794333333,0.0
4.477,2.51838888889,2.865,0.265333333333,6.97022222222
2.92492222222,0.805444444444,0.787744444444,1.05966666667,0.0
6.07311111111,14.1992666667,6.43388888889,8.19655555556,0.0
1.9437,7.23488888889,1.24991111111,1.80788888889,2.14516666667
4.477,2.51838888889,2.865,0.265333333333,6.97022222222
2.92492222222,0.805444444444,0.787744444444,1.05966666667,0.0
6.07311111111,14.1992666667,6.43388888889,8.19655555556,0.0
0.0,1.35222222222,6.31288888889,3.841,0.0
17.7517333333,0.705444444444,2.46144444444,5.25,0.0
3.05088888889,0.0,8.12644444444,0.893666666667,0.0
9.67588888889,1.69266666667,2.69946666667,3.28977777778,0.0
1.9437,7.23488888889,1.24991111111,1.80788888889,2.14516666667
4.477,2.51838888889,2.865,0.265333333333,6.97022222222
2.92492222222,0.805444444444,0.787744444444,1.05966666667,0.0
6.07311111111,14.1992666667,6.43388888889,8.19655555556,0.0
2.22377777778,0.0,5.75033333333,0.584,0.0
0.0620666666667,5.53911111111,0.952095238095,15.6689333333,0.0
2.65055555556,3.5589,0.0206666666667,1.55777777778,0.0
0.0588888888889,0.5704,0.688111111111,5.59643333333,0.0
0.0620666666667,5.53911111111,0.952095238095,15.6689333333,0.0
2.65055555556,3.5589,0.0206666666667,1.55777777778,0.0
0.0588888888889,0.5704,0.688111111111,5.59643333333,0.0
0.0,3.51822222222,2.72266666667,0.0,0.0
0.0,1.03593333333,0.0,0.793666666667,0.958055555556
0.945333333333,3.70166666667,0.0,0.0,0.0
0.0,2.09577777778,1.15,2.43488888889,0.0
0.510314285714,3.31966666667,2.111,0.0,0.0
0.0,1.03593333333,0.0,0.793666666667,0.958055555556
0.945333333333,3.70166666667,0.0,0.0,0.0
0.0,2.09577777778,1.15,2.43488888889,0.0
0.510314285714,3.31966666667,2.111,0.0,0.0
0.0,3.34466666667,0.0,0.0,0.0
0.0,7.42311111111,1.904,0.0,3.94777777778
0.0,0.0,1.727,1.999,0.0
0.0,0.0,1.80477777778,0.0,0.0
0.0,1.03593333333,0.0,0.793666666667,0.958055555556
0.945333333333,3.70166666667,0.0,0.0,0.0
0.0,2.09577777778,1.15,2.43488888889,0.0
0.510314285714,3.31966666667,2.111,0.0,0.0
17.2279111111,1.11433333333,2.97211666667,1.26922222222,0.0
7.02408888889,1.82022222222,11.6552666667,5.9895,0.0
2.56261111111,3.371,2.04326666667,0.0156,0.0
1.75177777778,7.00422222222,3.04866666667,1.03711111111,0.0
17.2279111111,1.11433333333,2.97211666667,1.26922222222,0.0
7.02408888889,1.82022222222,11.6552666667,5.9895,0.0
2.56261111111,3.371,2.04326666667,0.0156,0.0
1.75177777778,7.00422222222,3.04866666667,1.03711111111,0.0
4.37666666667,18.7036111111,0.0,2.64213333333,0.0
21.204,40.2109666667,0.0,10.5806666667,0.0
6.28383333333,9.48787777778,0.0,0.0,0.0
4.27466666667,5.661,0.0,9.27333333333,0.0
1.23266666667,2.42013333333,0.0,2.60577777778,0.12
1.44222222222,0.985555555556,0.0,9.88205555556,4.19266666667
0.390711111111,0.927611111111,0.286777777778,0.0,1.09388888889
2.37802222222,4.70408888889,0.724,0.0,7.75316666667
1.23266666667,2.42013333333,0.0,2.60577777778,0.12
1.44222222222,0.985555555556,0.0,9.88205555556,4.19266666667
0.390711111111,0.927611111111,0.286777777778,0.0,1.09388888889
2.37802222222,4.70408888889,0.724,0.0,7.75316666667
1.04688888889,3.89466666667,0.747,0.0,0.0
20.4797777778,2.31466666667,0.0,0.0,0.0
0.115333333333,2.6392,1.29611111111,0.0,0.0
2.09934285714,4.25186666667,2.40506666667,0.0,0.0
1.23266666667,2.42013333333,0.0,2.60577777778,0.12
1.44222222222,0.985555555556,0.0,9.88205555556,4.19266666667
0.390711111111,0.927611111111,0.286777777778,0.0,1.09388888889
2.37802222222,4.70408888889,0.724,0.0,7.75316666667
3.53466666667,20.3,0.0,12.9085555556,0.0
15.6447777778,9.22211111111,0.0,2.75966666667,0.0
0.482666666667,4.57377777778,0.122622222222,0.00222222222222,0.0
1.76066666667,12.5506,2.33,2.7794,0.0
15.6447777778,9.22211111111,0.0,2.75966666667,0.0
0.482666666667,4.57377777778,0.122622222222,0.00222222222222,0.0
1.76066666667,12.5506,2.33,2.7794,0.0
0.227333333333,2.79466666667,0.0,0.0,0.0
3.79244444444,4.406,0.0,3.26622222222,0.21
0.951222222222,10.2719777778,0.0,0.0,0.0
1.4585,7.60808333333,0.0,0.902933333333,0.0
0.227333333333,2.79466666667,0.0,0.0,0.0
7.05842222222,3.5376,5.39577777778,0.702666666667,0.0
18.2882222222,5.5024,0.0,20.1999555556,0.0
3.61822222222,1.23788888889,22.4593333333,38.2975555556,0.0
8.7474,1.29786666667,10.4742222222,15.4076666667,0.0
13.5640222222,35.3299444444,11.2987555556,0.572511111111,5.73977777778
10.0626444444,4.00885555556,5.64227777778,1.61688888889,1.23572222222
6.544,8.14651111111,1.70433333333,1.42333333333,0.0
3.2405,14.8078793651,8.41316666667,4.11572222222,3.21466666667
3.186,2.85966666667,1.00405555556,0.0488888888889,0.0
10.0626444444,4.00885555556,5.64227777778,1.61688888889,1.23572222222
6.544,8.14651111111,1.70433333333,1.42333333333,0.0
3.2405,14.8078793651,8.41316666667,4.11572222222,3.21466666667
0.205666666667,16.568,13.1766888889,15.6906666667,9.73211111111
2.434,5.94266666667,1.99666666667,2.01444444444,0.0
17.6612222222,0.796888888889,0.291333333333,0.878333333333,0.0
3.186,2.85966666667,1.00405555556,0.0488888888889,0.0
10.0626444444,4.00885555556,5.64227777778,1.61688888889,1.23572222222
6.544,8.14651111111,1.70433333333,1.42333333333,0.0
3.2405,14.8078793651,8.41316666667,4.11572222222,3.21466666667
17.8326444444,18.0793888889,5.45955555556,1.8585,0.0
12.631,2.50166666667,9.20061111111,2.11866666667,5.59766666667
9.56994444444,0.948326984127,11.7913333333,8.11068888889,1.95922222222
0.403777777778,0.762076190476,0.638888888889,3.78866666667,0.405888888889
2.94455555556,4.13444444444,7.50755555556,6.48833333333,1.81266666667
12.631,2.50166666667,9.20061111111,2.11866666667,5.59766666667
9.56994444444,0.948326984127,11.7913333333,8.11068888889,1.95922222222
0.403777777778,0.762076190476,0.638888888889,3.78866666667,0.405888888889
2.94455555556,4.13444444444,7.50755555556,6.48833333333,1.81266666667
20.6781333333,5.981,0.0,0.0,0.0
29.9388888889,0.422666666667,4.84666666667,12.5086666667,0.0
14.8801111111,8.40166666667,0.0,0.683066666667,0.0
0.0,8.85536666667,0.0,14.6446666667,0.0
2.26883333333,5.24251111111,1.45266666667,3.35411111111,0.0
6.12505555556,1.97611111111,0.0,0.0,0.0
2.39405555556,9.61461111111,3.65278095238,0.399333333333,0.0
2.15138888889,14.6038222222,5.2445,0.0,1.44733333333
0.0,0.783511111111,0.0,0.0,0.0
0.202666666667,17.5820333333,1.52433333333,2.14133333333,0.0
2.26883333333,5.24251111111,1.45266666667,3.35411111111,0.0
6.12505555556,1.97611111111,0.0,0.0,0.0
2.39405555556,9.61461111111,3.65278095238,0.399333333333,0.0
2.15138888889,14.6038222222,5.2445,0.0,1.44733333333
10.6459444444,1.41527777778,1.02644444444,0.0,0.0
0.0,0.276,2.112,0.300833333333,0.0
1.55066666667,2.245,2.788,0.3035,0.0
1.55066666667,2.245,2.788,0.3035,0.0
5.91683333333,3.6945,0.0,11.0648333333,0.0236666666667
5.91683333333,3.6945,0.0,11.0648333333,0.0236666666667
0.124412698413,1.62766666667,0.0,0.0,1.52
2.03,1.30711111111,0.0,0.652333333333,0.0
7.08744444444,29.6477777778,28.7472222222,81.4507777778,0.0
3.44846031746,8.70035555556,2.70044444444,13.7658888889,0.0
21.8579777778,41.354,6.182,63.5243555556,0.0
1.76688888889,1.89195555556,3.465,7.71694444444,0.0
2.29133333333,2.68611111111,0.242888888889,5.6505,0.0
45.3565555556,104.586333333,0.0,0.0,0.0
203.788,238.393222222,0.0,0.0,0.0
84.811,46.6336111111,27.6342222222,0.0,0.0
106.465666667,143.783888889,8.26022222222,0.0,0.0
21.8579777778,41.354,6.182,63.5243555556,0.0
1.76688888889,1.89195555556,3.465,7.71694444444,0.0
2.29133333333,2.68611111111,0.242888888889,5.6505,0.0
1.67694444444,4.96322222222,0.0,0.0,0.670666666667
2.33988888889,11.1006666667,0.0,1.616,1.38066666667
39.3996666667,4.3822,0.0,44.1895555556,0.0
39.2827777778,50.8889666667,11.5817777778,2.96626666667,0.0
2.83566666667,17.4488333333,11.5817777778,83.3932444444,0.0
7.85515555556,3.25205555556,2.35737777778,2.84322222222,0.0
1.09395555556,8.72413333333,1.20151111111,5.55833333333,0.0
0.785444444444,1.28022222222,11.9550666667,0.417555555556,0.0
1.17806666667,7.25022222222,4.1068,1.08033333333,0.0
7.85515555556,3.25205555556,2.35737777778,2.84322222222,0.0
2.53777777778,3.2485,9.52783333333,9.25196666667,0.0
4.079,2.59066666667,0.744,8.68844444444,0.0
1.09395555556,8.72413333333,1.20151111111,5.55833333333,0.0
0.785444444444,1.28022222222,11.9550666667,0.417555555556,0.0
1.17806666667,7.25022222222,4.1068,1.08033333333,0.0
7.85515555556,3.25205555556,2.35737777778,2.84322222222,0.0
9.826,6.8718,3.37542222222,1.52946666667,0.0
0.0667222222222,1.54408888889,8.51722222222,8.70533333333,0.0
4.36077777778,8.58861111111,0.28,0.116,0.0
1.58266666667,4.02766666667,1.45826666667,3.227,2.573
0.0667222222222,1.54408888889,8.51722222222,8.70533333333,0.0
4.36077777778,8.58861111111,0.28,0.116,0.0
1.58266666667,4.02766666667,1.45826666667,3.227,2.573
